pair,src_label,src_text,nbr_label,nbr_text,similarity
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi there,PartnershipPatient → salutation,Hi,0.7954
InfoSeekSDOH → HealthCareAccessAndQuality || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,"The pharmacy still hasn filled the prescription for Tramadol, and won because they are awaiting some approval",InfoSeekSDOH → HealthCareAccessAndQuality,Is there someone you spoke with about the approval for the tramadol,0.7309
InfoSeekSDOH → HealthCareAccessAndQuality || PartnershipPatient → activeParticipation/involvement,InfoSeekSDOH → HealthCareAccessAndQuality,Is there someone you spoke with about the approval for the tramadol,PartnershipPatient → activeParticipation/involvement,"The pharmacy still hasn filled the prescription for Tramadol, and won because they are awaiting some approval",0.7309
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,How often will I be doing the bone infusions?,SharedDecisionPatient → SeekingApproval,May we get the bone infusion appointments set back up?,0.6317
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → inviteCollaboration,PartnershipPatient → activeParticipation/involvement,Should I be getting one in MM/DD/YYYY?,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",0.6816
PartnershipPatient → Alignment || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,Should I be getting one in MM/DD/YYYY?,PartnershipPatient → Alignment,MM/DD/YYYY is good,0.6399
PartnershipPatient → activeParticipation/involvement || SharedDecisionProvider → Approval/Reinforcement,PartnershipPatient → activeParticipation/involvement,Should I be getting one in MM/DD/YYYY?,SharedDecisionProvider → Approval/Reinforcement,MM/DD/YYYY is good!,0.6213
PartnershipPatient → activeParticipation/involvement || SharedDecisionProvider → MakeDecision,PartnershipPatient → activeParticipation/involvement,Should I be getting one in MM/DD/YYYY?,SharedDecisionProvider → MakeDecision,"Sure, you can wait until MM/DD/YYYY",0.6126
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,Should I be getting one in MM/DD/YYYY?,SharedDecisionPatient → SeekingApproval,OK if that is some time in MM/DD/YYYY?,0.6015
InfoGive → Drugs || SharedDecisionPatient → ExploreOptions,InfoGive → Drugs,The Zometa will be around every 6 months,SharedDecisionPatient → ExploreOptions,Or I can wait till I come in MM/DD/YYYY for the zometa?,0.6416
InfoGive → SchedulingAppt || PartnershipPatient → statePreferences,InfoGive → SchedulingAppt,Next one is scheduled for MM/DD/YYYY,PartnershipPatient → statePreferences,MM/DD/YYYY after 230pm,0.6269
InfoGive → SchedulingAppt || PartnershipPatient → Alignment,InfoGive → SchedulingAppt,Next one is scheduled for MM/DD/YYYY,PartnershipPatient → Alignment,MM/DD/YYYY is good,0.604
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I setup for them to ship the medication to me,InfoGive → Drugs,Usually it takes the pharmacy MM/DD/YYYY to call me regarding delivery of my meds,0.7304
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I setup for them to ship the medication to me,InfoGive → Drugs,The pharmacy won't have time to get my meds delivered to me if we keep this schedule,0.7032
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,I setup for them to ship the medication to me,PartnershipProvider → maintainCommunication,Prescription has been sent in,0.6565
InfoGive → Instruction || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I setup for them to ship the medication to me,InfoGive → Instruction,"you can call them to arrange this, the pharmacy # is  XXX-XXX-XXXX",0.6393
InfoGive → Drugs || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGive → Drugs,"however, I will not be receiving that refill between 5-10 business days",InfoGiveSDOH → HealthCareAccessAndQuality,when you send my refill to Org,0.6328
InfoGive → Drugs || SharedDecisionPatient → SeekingApproval,InfoGive → Drugs,I am going to run out of the pills on MM/DD/YYYY,SharedDecisionPatient → SeekingApproval,also considering there may be side effects is it OK if I start the medication on MM/DD/YYYY,0.6419
InfoGive → Drugs || SharedDecisionPatient → SeekingApproval,InfoGive → Drugs,I am going to run out of the pills on MM/DD/YYYY,SharedDecisionPatient → SeekingApproval,There are 16 pills do I take for more than today?,0.62
InfoSeek → Drugs || PartnershipPatient → expressOpinions,InfoSeek → Drugs,may I get like a 7 or 10 day supply called into Org2 in Org2,PartnershipPatient → expressOpinions,"It has to be 90 days, would you mind sending in a 90 day supply script to the CVS in Org2 please?",0.6318
InfoGiveSDOH → HealthCareAccessAndQuality || InfoSeekSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,The insurance is driving me nuts,InfoSeekSDOH → HealthCareAccessAndQuality,a couple questions for insurance,0.6105
InfoSeek → Drugs || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,"It has to be 90 days, would you mind sending in a 90 day supply script to the CVS in Org2 please?",InfoSeek → Drugs,may I get like a 7 or 10 day supply called into Org2 in Org2,0.6318
InfoGive → Diagnostics || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I assuming since I didn get a phone call my bloodwork didn come back as desired,InfoGive → Diagnostics,when I went to get blood work,0.7077
InfoGive → Diagnostics || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I assuming since I didn get a phone call my bloodwork didn come back as desired,InfoGive → Diagnostics,I had blood work done,0.6916
InfoGive → Diagnostics || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I assuming since I didn get a phone call my bloodwork didn come back as desired,InfoGive → Diagnostics,I recently had a bunch of blood work entered,0.6911
InfoGive → Diagnostics || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I assuming since I didn get a phone call my bloodwork didn come back as desired,InfoGive → Diagnostics,I had blood work done yesterday as part of my visit,0.6817
InfoGive → Diagnostics || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I assuming since I didn get a phone call my bloodwork didn come back as desired,InfoGive → Diagnostics,i went to do blood work this am,0.6531
InfoSeek → Diagnostics || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I assuming since I didn get a phone call my bloodwork didn come back as desired,InfoSeek → Diagnostics,I noticed i am now in for blood work every 2 weeks,0.6394
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I assuming since I didn get a phone call my bloodwork didn come back as desired,PartnershipPatient → activeParticipation/involvement,And I will be doing blood work again next week?,0.6379
InfoSeek → Diagnostics || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I assuming since I didn get a phone call my bloodwork didn come back as desired,InfoSeek → Diagnostics,but I am still not understanding the timing of my blood work,0.6377
InfoSeek → Diagnostics || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I assuming since I didn get a phone call my bloodwork didn come back as desired,InfoSeek → Diagnostics,Do you usually get blood work before restarting?,0.6299
InfoGive → Diagnostics || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I assuming since I didn get a phone call my bloodwork didn come back as desired,InfoGive → Diagnostics,I get blood work on,0.62
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,InfoGive → Drugs,I finished the 2nd cycle of ibrance last MM/DD/YYYY,0.7691
InfoSeek → Drugs || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,InfoSeek → Drugs,When do I begin Ibrance again?,0.6968
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,SharedDecisionPatient → SeekingApproval,Should I start my Ibrance today?,0.6554
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,SharedDecisionPatient → SeekingApproval,Should I start Ibrance tonight?,0.6409
PartnershipPatient → activeParticipation/involvement || SharedDecisionProvider → Approval/Reinforcement,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,SharedDecisionProvider → Approval/Reinforcement,"Per Person1, as long as you are feeling ok you can go ahead and start Ibrance today!",0.6394
InfoSeek → Drugs || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,InfoSeek → Drugs,just checking to see if it is ok to continue this round of Ibrance?,0.6179
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,InfoGive → Drugs,I am meant to start Ibrance on MM/DD/YYYY,0.6179
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,InfoGive → Drugs,Also we can hold off on starting the Ibrance,0.6053
InfoSeek → Diagnostics || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,And I will be doing blood work again next week?,InfoSeek → Diagnostics,Will I be doing bloodwork before my appointment next MM/DD/YYYY?,0.7448
InfoSeek → Diagnostics || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,And I will be doing blood work again next week?,InfoSeek → Diagnostics,I noticed i am now in for blood work every 2 weeks,0.7129
InfoSeek → SchedulingAppt || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,And I will be doing blood work again next week?,InfoSeek → SchedulingAppt,Would someone kindly schedule me for bloodwork to be completed prior to MM/DD/YYYY?,0.6722
